Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
55,2017,Landry Jones (FA),23,28,82.1,239,8.5,1,1,3,8,-10,0,1,3,8.6,2.9,0.0%
41,2016,Landry Jones (FA),53,86,61.6,558,6.5,4,2,4,6,-4,0,0,8,33.9,4.2,0.0%
50,2015,Landry Jones (FA),32,55,58.2,513,9.3,3,4,2,5,-5,0,1,7,22.1,3.2,0.0%
