Rank,year,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST
27,2021,Chase McLaughlin (FA),15,21,71.4,57,0,3,4,4,4,36,37,16,93.0,5.8,0.0%
39,2020,Chase McLaughlin (FA),4,5,80.0,52,0,1,1,1,1,5,6,4,20.0,5.0,0.0%
28,2019,Chase McLaughlin (FA),18,23,78.3,50,1,5,4,5,3,26,26,11,91.0,8.3,0.0%
