Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
16,2016,Dennis Pitta (FA),86,121,729,8.5,30,4,2,0,0,0,1,16,82.9,5.2,0.0%
68,2014,Dennis Pitta (FA),16,21,125,7.8,24,2,0,0,0,0,0,3,12.5,4.2,0.0%
55,2013,Dennis Pitta (FA),20,33,169,8.5,18,0,1,0,0,0,0,4,22.9,5.7,0.0%
7,2012,Dennis Pitta (FA),61,94,669,11.0,61,8,7,0,0,0,0,16,108.9,6.8,0.0%
28,2011,Dennis Pitta (FA),40,56,405,10.1,39,0,3,0,0,0,0,16,58.5,3.7,0.0%
107,2010,Dennis Pitta (FA),1,5,1,1.0,1,0,0,0,0,0,0,11,0.1,0.0,0.0%
