Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
57,2021,Blake Jarwin (FA),11,17,96,8.7,20,1,2,0,0,0,0,8,21.6,2.7,4.0%
107,2020,Blake Jarwin (FA),1,1,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,4.0%
25,2019,Blake Jarwin (FA),31,41,365,11.8,42,11,3,0,0,0,0,16,54.5,3.4,4.0%
26,2018,Blake Jarwin (FA),27,36,307,11.4,39,5,3,0,0,0,0,16,48.7,3.0,4.0%
118,2017,Blake Jarwin (FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.0%
