Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
151,2005,Fred Beasley (FA),0,0,0,0,0,0,2,0,12,6.0,0,0,2,1.2,0.6,0.0%
130,2004,Fred Beasley (FA),9,15,1.7,4,0,0,10,25,44,4.4,0,0,12,5.9,0.5,0.0%
85,2003,Fred Beasley (FA),17,24,1.4,5,0,0,19,28,184,9.7,1,0,15,26.8,1.8,0.0%
78,2002,Fred Beasley (FA),26,75,2.9,9,0,0,22,32,152,6.9,1,0,15,28.7,1.9,0.0%
