Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
138,2010,Roydell Williams (FA),8,18,109,13.6,34,0,0,0,0,0,0,13,10.9,0.8,0.0%
67,2007,Roydell Williams (FA),23,0,321,14.0,48,0,1,2,-17,0,0,7,36.4,5.2,0.0%
118,2006,Roydell Williams (FA),8,0,121,15.1,20,0,0,0,0,0,0,7,12.1,1.7,0.0%
87,2005,Roydell Williams (FA),21,0,299,14.2,50,0,2,0,0,0,0,7,41.9,6.0,0.0%
