Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
153,2019,Jerell Adams (FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
79,2017,Jerell Adams (FA),8,11,92,11.5,38,1,0,0,0,0,0,16,9.2,0.6,0.0%
59,2016,Jerell Adams (FA),16,21,122,7.6,14,0,1,0,0,0,0,13,18.2,1.4,0.0%
