Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
117,2015,Dan Herron (FA),25,79,3.2,8,0,0,9,10,47,5.2,0,0,10,12.6,1.3,0.0%
64,2014,Dan Herron (FA),78,351,4.5,49,1,1,21,26,173,8.2,0,2,16,54.4,3.4,0.0%
112,2013,Dan Herron (FA),5,33,6.6,22,1,0,1,1,57,57.0,0,0,6,9.0,1.5,0.0%
160,2012,Dan Herron (FA),4,5,1.3,6,0,0,0,1,0,0,0,0,3,0.5,0.2,0.0%
