Rank,year,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST
32,2017,Connor Barth (FA),11,16,68.8,54,1,4,0,5,1,17,17,10,57.0,5.7,0.0%
28,2016,Connor Barth (FA),18,23,78.3,54,0,7,7,3,1,31,32,16,90.0,5.6,0.0%
24,2015,Connor Barth (FA),23,28,82.1,53,0,9,8,3,3,25,26,12,103.0,8.6,0.0%
32,2014,Connor Barth (FA),15,16,93.8,50,2,4,5,3,1,15,15,5,65.0,13.0,0.0%
7,2012,Connor Barth (FA),28,33,84.8,57,0,7,3,12,6,39,39,15,147.0,9.8,0.0%
15,2011,Connor Barth (FA),26,28,92.9,55,0,6,5,13,2,23,23,16,118.0,7.4,0.0%
10,2010,Connor Barth (FA),23,28,82.1,53,0,4,7,6,1,36,36,16,98.0,6.1,0.0%
35,2009,Connor Barth (FA),14,19,73.7,54,0,0,0,0,0,12,12,9,12.0,1.3,0.0%
24,2008,Connor Barth (FA),10,12,83.3,45,0,0,0,0,0,24,24,10,24.0,2.4,0.0%
