Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
64,2020,Jace Sternberger (FA),12,15,114,9.5,27,2,1,0,0,0,0,12,17.4,1.5,0.0%
120,2019,Jace Sternberger (FA),0,1,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0%
