Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
66,2021,Nelson Agholor (NE),37,64,473,12.8,44,12,3,3,11,0,0,15,66.4,4.4,0.9%
21,2020,Nelson Agholor (NE),48,82,896,18.7,85,30,8,0,0,0,0,16,137.6,8.6,0.9%
79,2019,Nelson Agholor (NE),39,69,363,9.3,43,7,3,2,7,0,1,11,55.0,5.0,0.9%
40,2018,Nelson Agholor (NE),64,97,736,11.5,83,27,4,3,32,0,0,16,101.4,6.3,0.9%
22,2017,Nelson Agholor (NE),62,95,768,12.4,72,9,8,1,7,0,0,16,125.5,7.8,0.9%
88,2016,Nelson Agholor (NE),36,69,365,10.1,40,3,2,5,14,0,0,15,51.9,3.5,0.9%
103,2015,Nelson Agholor (NE),23,44,283,12.3,53,3,1,0,0,0,1,13,32.3,2.5,0.9%
