Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
154,2021,Kenny Stills (FA),6,23,68,11.3,22,1,1,1,1,0,0,7,12.9,1.8,0.0%
135,2020,Kenny Stills (FA),11,19,144,13.1,24,2,1,0,0,0,0,10,20.4,2.0,0.0%
57,2019,Kenny Stills (FA),40,55,561,14.0,45,18,4,0,0,0,0,13,80.1,6.2,0.0%
45,2018,Kenny Stills (FA),37,64,553,14.9,75,14,6,0,0,0,0,15,97.4,6.5,0.0%
26,2017,Kenny Stills (FA),58,105,847,14.6,61,14,6,0,0,0,2,16,116.7,7.3,0.0%
27,2016,Kenny Stills (FA),42,81,726,17.3,74,10,9,0,0,0,0,16,126.6,7.9,0.0%
73,2015,Kenny Stills (FA),27,63,440,16.3,47,10,3,0,0,0,0,16,62.0,3.9,0.0%
36,2014,Kenny Stills (FA),63,84,931,14.8,69,10,3,1,-2,0,0,15,110.9,7.4,0.0%
48,2013,Kenny Stills (FA),32,50,641,20.0,76,7,5,3,10,0,0,16,95.1,5.9,0.0%
