Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
127,2005,Kevin Johnson (FA),17,0,133,7.8,25,0,0,0,0,0,0,5,13.3,2.7,0.0%
88,2004,Kevin Johnson (FA),35,61,373,10.7,35,0,1,1,0,0,1,16,41.3,2.6,0.0%
46,2003,Kevin Johnson (FA),58,95,634,10.9,41,0,3,0,0,0,0,15,81.4,5.4,0.0%
46,2002,Kevin Johnson (FA),67,120,703,10.5,30,0,4,0,0,0,0,16,99.6,6.2,0.0%
