Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
219,2021,Miles Boykin (PIT),1,1,6,6.0,6,0,0,0,0,0,0,2,0.6,0.3,0.1%
96,2020,Miles Boykin (PIT),19,33,266,14.0,43,6,4,0,0,0,0,16,50.6,3.2,0.1%
97,2019,Miles Boykin (PIT),13,22,198,15.2,50,6,3,0,0,0,0,16,37.8,2.4,0.1%
