Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
61,2004,Shane Matthews (FA),2,3,66.7,44,14.7,1,0,0,2,-3,0,0,2,5.5,2.8,0.0%
32,2002,Shane Matthews (FA),124,237,52.3,"1,251",5.3,11,6,9,12,31,0,0,7,83.9,12.0,0.0%
