Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
187,2021,Juwann Winfree (GB),8,13,58,7.3,12,0,0,0,0,0,1,5,3.8,0.8,0.0%
221,2020,Juwann Winfree (GB),0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
215,2019,Juwann Winfree (GB),0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
