Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
48,2007,Trent Dilfer (FA),47,90,52.2,463,5.1,3,5,14,4,15,0,0,3,22.0,7.3,0.0%
25,2005,Trent Dilfer (FA),199,333,59.8,"2,321",7.0,11,12,23,20,46,0,0,11,117.4,10.7,0.0%
54,2004,Trent Dilfer (FA),25,58,43.1,333,5.7,1,3,4,10,14,0,0,4,12.7,3.2,0.0%
69,2003,Trent Dilfer (FA),4,8,50.0,31,3.9,1,1,1,2,-1,0,1,5,1.1,0.2,0.0%
43,2002,Trent Dilfer (FA),94,168,56.0,"1,182",7.0,4,6,7,10,27,0,1,6,52.0,8.7,0.0%
