Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
132,2011,Jerious Norwood (FA),24,61,2.5,10,0,0,0,1,0,0,0,0,9,4.1,0.5,0.0%
139,2010,Jerious Norwood (FA),2,8,4.0,6,0,0,1,3,9,9.0,0,0,2,1.7,0.9,0.0%
69,2009,Jerious Norwood (FA),76,252,3.3,21,0,0,19,22,186,9.8,1,1,10,47.8,4.8,0.0%
42,2008,Jerious Norwood (FA),61,252,4.1,45,0,3,28,0,293,10.5,2,0,12,84.5,7.0,0.0%
40,2007,Jerious Norwood (FA),53,311,5.9,67,0,1,17,2,143,8.4,0,0,8,51.4,6.4,0.0%
42,2006,Jerious Norwood (FA),99,633,6.4,78,0,2,12,0,102,8.5,0,0,14,85.5,6.1,0.0%
