Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
40,2017,Drew Stanton (FA),79,159,49.7,894,5.6,6,5,7,9,7,0,0,5,50.4,10.1,0.0%
52,2016,Drew Stanton (FA),19,48,39.6,192,4.0,2,3,1,3,-3,0,0,5,9.4,1.9,0.0%
74,2015,Drew Stanton (FA),11,25,44.0,104,4.2,0,2,2,13,-13,0,0,7,-1.1,-0.2,0.0%
32,2014,Drew Stanton (FA),132,240,55.0,"1,711",7.1,7,5,11,25,63,0,0,9,94.9,10.5,0.0%
37,2010,Drew Stanton (FA),69,119,58.0,780,6.6,4,3,6,18,113,1,1,6,56.5,9.4,0.0%
59,2009,Drew Stanton (FA),26,51,51.0,259,5.1,0,6,5,9,33,1,1,3,5.7,1.9,0.0%
48,2008,Drew Stanton (FA),9,17,52.9,119,7.0,1,0,6,3,20,0,0,3,10.8,3.6,0.0%
