Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
63,2014,Jason Campbell (FA),11,19,57.9,74,3.9,0,0,1,1,1,0,1,4,1.1,0.3,0.0%
30,2013,Jason Campbell (FA),180,317,56.8,"2,015",6.4,11,8,16,14,107,0,2,9,115.2,12.8,0.0%
42,2012,Jason Campbell (FA),32,51,62.7,265,5.2,2,2,6,7,28,0,0,6,17.5,2.9,0.0%
33,2011,Jason Campbell (FA),100,165,60.6,"1,170",7.1,6,4,5,18,60,2,1,6,78.8,13.1,0.0%
23,2010,Jason Campbell (FA),194,329,59.0,"2,387",7.3,13,8,33,47,222,1,1,13,157.8,12.1,0.0%
14,2009,Jason Campbell (FA),327,507,64.5,"3,618",7.1,20,15,43,46,236,1,3,16,218.3,13.6,0.0%
10,2008,Jason Campbell (FA),315,506,62.3,"3,245",6.4,13,6,38,47,258,1,0,16,201.4,12.6,0.0%
12,2007,Jason Campbell (FA),250,417,60.0,"2,700",6.5,12,11,21,36,185,1,0,13,162.5,12.5,0.0%
33,2006,Jason Campbell (FA),110,207,53.1,"1,297",6.3,10,6,7,24,107,0,0,7,90.6,12.9,0.0%
