Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
183,2021,Antonio Williams (NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
93,2020,Antonio Williams (NYG),12,63,5.3,18,0,2,1,1,20,20.0,0,0,1,20.3,20.3,0.1%
