Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
74,2009,Jeff Garcia (FA),0,0,0,0,0,0,0,0,3,-2,0,1,1,-2.2,-2.2,0.0%
21,2008,Jeff Garcia (FA),220,335,65.7,"2,491",7.4,11,5,21,34,147,1,0,11,156.4,14.2,0.0%
15,2007,Jeff Garcia (FA),170,258,65.9,"1,967",7.6,9,3,13,30,111,1,0,9,125.6,14.0,0.0%
32,2006,Jeff Garcia (FA),116,188,61.7,"1,309",7.0,10,2,6,25,87,0,0,8,99.2,12.4,0.0%
43,2005,Jeff Garcia (FA),102,173,59.0,937,5.4,3,6,6,17,51,1,0,6,48.6,8.1,0.0%
27,2004,Jeff Garcia (FA),144,252,57.1,"1,731",6.9,10,9,24,35,169,2,6,11,108.0,9.8,0.0%
7,2003,Jeff Garcia (FA),225,392,57.4,"2,704",6.9,18,13,21,56,319,7,3,13,224.7,17.3,0.0%
8,2002,Jeff Garcia (FA),328,528,62.1,"3,344",6.3,21,10,17,73,353,3,2,16,251.1,15.7,0.0%
