Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
40,2019,Devlin Hodges (FA),100,160,62.5,"1,063",6.6,5,8,15,21,68,0,1,8,59.4,7.4,0.0%
