Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
93,2014,Knowshon Moreno (FA),31,148,4.8,15,0,1,1,1,8,8.0,0,0,3,21.6,7.2,0.0%
5,2013,Knowshon Moreno (FA),241,"1,038",4.3,31,5,10,60,74,548,9.1,3,0,16,236.6,14.8,0.0%
35,2012,Knowshon Moreno (FA),138,525,3.8,20,1,4,21,26,167,8.0,0,1,8,91.2,11.4,0.0%
80,2011,Knowshon Moreno (FA),37,179,4.8,24,0,0,11,15,101,9.2,1,1,7,32.0,4.6,0.0%
18,2010,Knowshon Moreno (FA),182,779,4.3,35,0,5,37,48,372,10.1,3,2,13,159.1,12.2,0.0%
17,2009,Knowshon Moreno (FA),247,947,3.8,36,0,7,28,41,213,7.6,2,4,16,162.0,10.1,0.0%
