Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
204,2016,Dezmin Lewis (FA),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
217,2015,Dezmin Lewis (FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
