Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
74,2004,Rodney Peete (FA),1,1,100.0,3,3.0,0,0,0,1,-1,0,0,1,0.0,0.0,0.0%
72,2003,Rodney Peete (FA),4,10,40.0,19,1.9,0,0,3,0,0,0,0,1,0.8,0.8,0.0%
26,2002,Rodney Peete (FA),223,381,58.5,"2,630",6.9,15,14,31,22,14,0,7,14,124.7,8.9,0.0%
