Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
58,2010,Brian St. Pierre (FA),13,28,46.4,173,6.2,1,2,3,0,0,0,0,1,6.9,6.9,0.0%
62,2009,Brian St. Pierre (FA),2,4,50.0,12,3.0,1,1,0,1,2,0,0,1,2.7,2.7,0.0%
79,2004,Brian St. Pierre (FA),0,1,0.0,0,0.0,0,0,0,4,-3,0,0,1,-0.3,-0.3,0.0%
