Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
99,2013,David Wilson (FA),44,146,3.3,18,0,1,2,6,8,4.0,0,2,5,17.4,3.5,0.0%
47,2012,David Wilson (FA),71,358,5.0,52,5,4,4,9,34,8.5,1,1,16,67.2,4.2,0.0%
