Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
104,2010,Shawn Nelson (FA),3,4,25,8.3,12,0,0,0,0,0,1,3,0.5,0.2,0.0%
51,2009,Shawn Nelson (FA),17,29,156,9.2,25,0,1,0,0,0,1,10,19.6,2.0,0.0%
