Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
58,2021,Brandon Allen (CIN),17,34,50.0,149,4.4,2,0,4,7,-1,0,0,5,13.8,2.8,0.1%
42,2020,Brandon Allen (CIN),90,142,63.4,925,6.5,5,4,7,13,27,0,1,5,53.6,10.7,0.1%
44,2019,Brandon Allen (CIN),39,84,46.4,515,6.1,3,2,9,10,39,0,0,3,34.5,11.5,0.1%
72,2018,Brandon Allen (CIN),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
