Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
49,2020,Ryan Finley (FA),17,32,53.1,164,5.1,1,2,9,11,66,1,0,5,21.2,4.2,0.0%
47,2019,Ryan Finley (FA),41,87,47.1,474,5.4,2,2,11,10,77,0,3,3,26.7,8.9,0.0%
