Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
62,2011,Jon Kitna (FA),6,10,60.0,87,8.7,1,2,0,3,-2,0,0,3,3.3,1.1,0.0%
24,2010,Jon Kitna (FA),209,318,65.7,"2,365",7.4,16,12,21,31,147,1,1,10,157.4,15.7,0.0%
57,2008,Jon Kitna (FA),8,16,50.0,74,4.6,0,0,3,0,0,0,0,1,3.0,3.0,0.0%
17,2007,Jon Kitna (FA),170,253,67.2,"2,000",7.9,10,6,33,18,46,0,0,8,113.5,14.2,0.0%
6,2006,Jon Kitna (FA),372,596,62.4,"4,208",7.1,21,22,63,34,156,2,0,16,236.0,14.8,0.0%
74,2005,Jon Kitna (FA),17,29,58.6,99,3.4,0,2,2,2,14,0,0,3,1.3,0.4,0.0%
39,2004,Jon Kitna (FA),61,104,58.7,623,6.0,5,4,6,10,42,0,1,4,39.0,9.8,0.0%
9,2003,Jon Kitna (FA),324,520,62.3,"3,591",6.9,26,15,37,38,113,0,4,16,221.0,13.8,0.0%
20,2002,Jon Kitna (FA),294,473,62.2,"3,178",6.7,16,16,24,24,57,4,6,13,176.7,13.6,0.0%
