Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
140,2012,Javon Ringer (FA),2,14,7.0,9,0,0,3,5,12,4.0,0,0,2,2.6,1.3,0.0%
70,2011,Javon Ringer (FA),59,185,3.1,25,0,1,28,36,187,6.7,0,1,12,41.2,3.4,0.0%
67,2010,Javon Ringer (FA),51,239,4.7,54,0,2,7,8,44,6.3,0,0,16,40.3,2.5,0.0%
122,2009,Javon Ringer (FA),8,48,6.0,32,0,0,0,0,0,0,0,0,4,4.8,1.2,0.0%
