Rank,year,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST
32,2004,Jeff Chandler (FA),5,8,62.5,49,0,0,0,0,0,14,14,5,14.0,2.8,0.0%
35,2003,Jeff Chandler (FA),6,7,85.7,35,0,0,0,0,0,7,8,2,7.0,3.5,0.0%
32,2002,Jeff Chandler (FA),8,12,66.7,47,0,0,0,0,0,14,14,6,14.0,2.3,0.0%
