Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
29,2021,Albert Okwuegbunam (DEN),33,40,330,10.0,64,6,2,0,0,0,1,14,43.0,3.1,40.0%
62,2020,Albert Okwuegbunam (DEN),11,15,121,11.0,27,1,1,0,0,0,0,4,18.1,4.5,40.0%
