Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
94,2008,Matt Schobel (FA),2,0,10,5.0,5,0,0,0,0,0,0,1,1.0,1.0,0.0%
51,2007,Matt Schobel (FA),7,3,69,9.9,13,0,1,0,0,0,0,7,12.9,1.8,0.0%
34,2006,Matt Schobel (FA),14,0,214,15.3,60,0,2,0,0,0,0,13,33.4,2.6,0.0%
37,2005,Matt Schobel (FA),18,0,193,10.7,28,0,1,0,0,0,0,13,27.3,2.1,0.0%
30,2004,Matt Schobel (FA),21,33,201,9.6,76,0,4,0,0,0,1,14,42.1,3.0,0.0%
21,2003,Matt Schobel (FA),24,30,332,13.8,45,0,2,0,0,0,0,12,45.2,3.8,0.0%
33,2002,Matt Schobel (FA),27,36,212,7.9,20,0,2,0,0,0,0,15,33.2,2.2,0.0%
