Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
67,2004,Doug Johnson (FA),6,12,50.0,68,5.7,0,0,1,2,-2,0,0,2,2.5,1.3,0.0%
31,2003,Doug Johnson (FA),136,243,56.0,"1,655",6.8,8,12,19,14,21,1,0,10,82.3,8.2,0.0%
48,2002,Doug Johnson (FA),37,57,64.9,448,7.9,2,3,3,8,16,1,0,6,27.5,4.6,0.0%
