Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
121,2011,T.J. Houshmandzadeh (FA),11,19,146,13.3,40,0,1,0,0,0,0,7,20.6,2.9,0.0%
77,2010,T.J. Houshmandzadeh (FA),30,57,398,13.3,56,0,3,0,0,0,0,16,57.8,3.6,0.0%
31,2009,T.J. Houshmandzadeh (FA),79,135,911,11.5,53,0,3,0,0,0,1,16,107.1,6.7,0.0%
39,2008,T.J. Houshmandzadeh (FA),68,0,638,9.4,46,0,3,1,9,0,0,10,82.7,8.3,0.0%
17,2007,T.J. Houshmandzadeh (FA),62,0,674,10.9,42,0,10,3,10,0,0,8,128.4,16.1,0.0%
11,2006,T.J. Houshmandzadeh (FA),90,0,"1,081",12.0,40,0,9,3,6,0,0,14,162.7,11.6,0.0%
14,2005,T.J. Houshmandzadeh (FA),78,0,956,12.3,43,0,7,8,62,1,0,14,149.8,10.7,0.0%
30,2004,T.J. Houshmandzadeh (FA),73,109,978,13.4,62,0,4,6,51,0,0,16,126.9,7.9,0.0%
79,2002,T.J. Houshmandzadeh (FA),41,69,492,12.0,31,0,1,0,0,0,2,15,51.2,3.4,0.0%
