Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
72,2019,Sam Bradford (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
52,2018,Sam Bradford (FA),50,80,62.5,400,5.0,2,4,6,2,7,0,2,3,12.7,4.2,0.0%
46,2017,Sam Bradford (FA),32,43,74.4,382,8.9,3,0,5,2,-3,0,0,2,26.9,13.5,0.0%
23,2016,Sam Bradford (FA),395,552,71.6,"3,877",7.0,20,5,37,20,53,0,5,15,220.9,14.7,0.0%
24,2015,Sam Bradford (FA),346,532,65.0,"3,725",7.0,19,14,28,26,39,0,3,14,194.8,13.9,0.0%
29,2013,Sam Bradford (FA),159,262,60.7,"1,687",6.4,14,4,15,15,31,0,1,7,118.7,17.0,0.0%
16,2012,Sam Bradford (FA),328,551,59.5,"3,702",6.7,21,13,35,36,124,1,1,16,230.4,14.4,0.0%
31,2011,Sam Bradford (FA),191,357,53.5,"2,164",6.1,6,6,36,18,26,0,7,10,87.0,8.7,0.0%
20,2010,Sam Bradford (FA),354,590,60.0,"3,512",6.0,18,15,34,27,63,1,2,16,190.6,11.9,0.0%
