Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
36,2005,Mike McMahon (FA),94,207,45.4,"1,158",5.6,5,8,19,34,118,3,1,9,78.1,8.7,0.0%
64,2004,Mike McMahon (FA),11,15,73.3,77,5.1,0,1,1,2,18,0,0,1,2.9,2.9,0.0%
73,2003,Mike McMahon (FA),9,31,29.0,87,2.8,0,2,2,5,32,0,1,3,0.6,0.2,0.0%
35,2002,Mike McMahon (FA),62,147,42.2,874,5.9,7,9,12,14,96,3,1,8,73.3,9.2,0.0%
