Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
53,2012,Matt Leinart (FA),16,33,48.5,115,3.5,0,1,1,0,0,0,0,2,2.6,1.3,0.0%
57,2011,Matt Leinart (FA),10,13,76.9,57,4.4,1,0,0,1,-1,0,0,2,6.2,3.1,0.0%
54,2009,Matt Leinart (FA),51,77,66.2,435,5.6,0,3,2,9,-6,0,0,8,10.8,1.4,0.0%
47,2008,Matt Leinart (FA),14,27,51.9,249,9.2,1,1,2,2,7,0,0,3,12.6,4.2,0.0%
44,2007,Matt Leinart (FA),60,112,53.6,647,5.8,2,4,4,11,42,0,0,5,30.1,6.0,0.0%
24,2006,Matt Leinart (FA),214,377,56.8,"2,547",6.8,11,12,21,22,49,2,0,12,138.8,11.6,0.0%
