Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
25,2021,Baker Mayfield (CAR),253,418,60.5,"3,010",7.2,17,13,43,37,134,1,3,14,193.8,13.8,16.4%
17,2020,Baker Mayfield (CAR),305,486,62.8,"3,563",7.3,26,8,26,54,165,1,4,16,255.8,16.0,16.4%
19,2019,Baker Mayfield (CAR),317,534,59.4,"3,827",7.2,22,21,40,28,141,3,2,16,250.3,15.6,16.4%
16,2018,Baker Mayfield (CAR),310,486,63.8,"3,725",7.7,27,14,25,39,131,0,3,14,240.0,17.1,16.4%
