Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
81,2004,Walter Rasby (FA),5,9,52,10.4,13,0,0,0,0,0,0,4,5.2,1.3,0.0%
75,2003,Walter Rasby (FA),6,7,55,9.2,17,0,0,0,0,0,0,8,5.5,0.7,0.0%
64,2002,Walter Rasby (FA),9,13,85,9.4,18,0,0,0,0,0,0,12,8.5,0.7,0.0%
