Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
33,2017,Coby Fleener (FA),22,30,295,13.4,33,7,2,0,0,0,0,11,41.5,3.8,0.0%
12,2016,Coby Fleener (FA),50,81,631,12.6,50,12,3,1,2,1,0,16,87.3,5.5,0.0%
22,2015,Coby Fleener (FA),54,84,491,9.1,57,4,3,0,0,0,0,16,69.1,4.3,0.0%
6,2014,Coby Fleener (FA),51,92,774,15.2,73,16,8,0,0,0,0,16,125.4,7.8,0.0%
13,2013,Coby Fleener (FA),52,87,608,11.7,44,7,4,0,0,0,0,16,88.8,5.6,0.0%
39,2012,Coby Fleener (FA),26,48,281,10.8,26,5,2,0,0,0,0,12,40.1,3.3,0.0%
