Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
235,2019,Doug Baldwin (FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
50,2018,Doug Baldwin (FA),50,73,618,12.4,42,14,5,0,0,0,0,13,91.8,7.1,0.0%
13,2017,Doug Baldwin (FA),75,116,991,13.2,54,18,8,2,-8,0,0,16,148.3,9.3,0.0%
10,2016,Doug Baldwin (FA),94,125,"1,128",12.0,59,16,7,3,2,0,0,16,159.6,10.0,0.0%
7,2015,Doug Baldwin (FA),78,103,"1,069",13.7,80,16,14,0,0,0,0,16,190.9,11.9,0.0%
44,2014,Doug Baldwin (FA),66,98,825,12.5,49,15,3,1,8,0,0,16,101.3,6.3,0.0%
38,2013,Doug Baldwin (FA),50,73,778,15.6,52,14,5,2,6,0,0,16,108.4,6.8,0.0%
80,2012,Doug Baldwin (FA),29,50,366,12.6,50,5,3,0,0,0,0,14,54.6,3.9,0.0%
40,2011,Doug Baldwin (FA),51,87,788,15.5,55,0,4,1,-2,0,0,16,102.6,6.4,0.0%
