Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
38,2011,John Beck (FA),80,132,60.6,858,6.5,2,4,16,10,43,2,1,4,50.7,12.7,0.0%
