Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
41,2012,Byron Leftwich (FA),25,53,47.2,272,5.1,0,1,3,1,31,1,0,2,18.0,9.0,0.0%
67,2010,Byron Leftwich (FA),5,7,71.4,42,6.0,0,0,2,0,0,0,0,1,1.7,1.7,0.0%
43,2009,Byron Leftwich (FA),58,107,54.2,594,5.6,4,3,2,6,6,0,0,3,34.3,11.4,0.0%
42,2008,Byron Leftwich (FA),17,25,68.0,243,9.7,2,0,2,2,7,1,0,3,24.5,8.2,0.0%
57,2007,Byron Leftwich (FA),17,31,54.8,173,5.6,1,1,2,6,7,0,0,2,9.6,4.8,0.0%
34,2006,Byron Leftwich (FA),108,183,59.0,"1,159",6.3,7,5,9,25,41,2,0,6,80.5,13.4,0.0%
21,2005,Byron Leftwich (FA),175,302,57.9,"2,123",7.0,15,5,23,31,67,2,1,11,151.5,13.8,0.0%
15,2004,Byron Leftwich (FA),267,441,60.5,"2,941",6.7,15,10,25,39,148,2,1,14,189.8,13.6,0.0%
19,2003,Byron Leftwich (FA),239,418,57.2,"2,819",6.7,14,16,19,25,108,2,6,15,147.5,9.8,0.0%
