Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
54,2008,Andrew Walter (FA),22,49,44.9,204,4.2,0,3,5,5,19,0,0,2,4.0,2.0,0.0%
40,2006,Andrew Walter (FA),147,276,53.3,"1,677",6.1,3,13,46,14,30,0,0,12,56.0,4.7,0.0%
