Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
42,2004,Quincy Carter (FA),35,58,60.3,498,8.6,3,1,12,12,20,0,0,6,31.8,5.3,0.0%
14,2003,Quincy Carter (FA),292,505,57.8,"3,302",6.5,17,21,37,68,257,2,3,16,189.6,11.9,0.0%
34,2002,Quincy Carter (FA),125,221,56.6,"1,465",6.6,7,8,19,27,91,0,3,7,73.7,10.5,0.0%
