Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
104,2004,Joey Goodspeed (FA),3,6,2.0,2,0,1,11,16,71,6.5,0,0,15,13.7,0.9,0.0%
163,2003,Joey Goodspeed (FA),0,0,0,0,0,0,0,1,0,0,0,0,4,0.0,0.0,0.0%
157,2002,Joey Goodspeed (FA),0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%
