Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
34,2012,Kevin Kolb (FA),109,183,59.6,"1,169",6.4,8,3,27,16,100,1,2,6,84.8,14.1,0.0%
29,2011,Kevin Kolb (FA),146,253,57.7,"1,955",7.7,9,8,30,17,65,0,3,9,98.8,11.0,0.0%
35,2010,Kevin Kolb (FA),115,189,60.8,"1,197",6.3,7,7,15,15,65,0,3,7,62.3,8.9,0.0%
38,2009,Kevin Kolb (FA),62,96,64.6,741,7.7,4,3,3,5,-1,1,1,5,43.5,8.7,0.0%
75,2008,Kevin Kolb (FA),17,34,50.0,144,4.2,0,4,0,13,2,0,0,6,-2.1,-0.4,0.0%
70,2007,Kevin Kolb (FA),0,0,0,0,0,0,0,2,3,-2,0,0,1,-0.2,-0.2,0.0%
