Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
69,2011,Roy Williams (FA),37,63,507,13.7,25,0,2,0,0,0,0,15,62.7,4.2,0.0%
54,2010,Roy Williams (FA),37,64,530,14.3,63,0,5,0,0,0,2,15,81.0,5.4,0.0%
38,2009,Roy Williams (FA),38,86,596,15.7,66,0,7,0,0,0,1,15,99.6,6.6,0.0%
80,2008,Roy Williams (FA),28,0,317,11.3,38,0,1,1,13,0,0,11,39.0,3.5,0.0%
36,2007,Roy Williams (FA),43,0,568,13.2,91,0,3,2,1,0,0,8,74.9,9.4,0.0%
10,2006,Roy Williams (FA),82,0,"1,310",16.0,60,0,7,2,2,0,0,16,173.2,10.8,0.0%
29,2005,Roy Williams (FA),45,7,687,15.3,51,0,8,0,0,0,0,12,116.7,9.7,0.0%
28,2004,Roy Williams (FA),54,118,817,15.1,46,0,8,1,1,0,1,14,127.8,9.1,0.0%
