Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
43,2021,Mike White (NYJ),88,132,66.7,953,7.2,5,8,4,5,-1,0,0,4,52.0,13.0,0.0%
82,2020,Mike White (NYJ),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
