Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
110,2012,Maurice Stovall (FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
105,2011,Maurice Stovall (FA),1,3,8,8.0,8,0,0,0,0,0,0,7,0.8,0.1,0.0%
60,2010,Maurice Stovall (FA),7,9,81,11.6,38,0,1,0,0,0,0,7,14.1,2.0,0.0%
30,2009,Maurice Stovall (FA),24,47,366,15.3,38,0,1,0,0,0,0,13,42.6,3.3,0.0%
95,2008,Maurice Stovall (FA),1,0,9,9.0,9,0,0,0,0,0,0,2,0.9,0.5,0.0%
55,2007,Maurice Stovall (FA),7,0,60,8.6,13,0,1,0,0,0,0,6,12.0,2.0,0.0%
62,2006,Maurice Stovall (FA),7,0,102,14.6,27,0,0,2,29,0,0,4,13.1,3.3,0.0%
