Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
126,2014,Frank Summers (FA),6,17,2.8,4,0,1,5,8,9,1.8,0,0,10,8.6,0.9,0.0%
85,2013,Frank Summers (FA),12,46,3.8,16,0,1,7,8,79,11.3,1,0,15,24.5,1.6,0.0%
162,2009,Frank Summers (FA),0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
