Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
34,2010,Troy Smith (FA),73,145,50.3,"1,176",8.1,5,4,18,23,121,1,0,6,77.1,12.9,0.0%
56,2009,Troy Smith (FA),5,9,55.6,24,2.7,0,1,0,8,31,1,0,3,8.1,2.7,0.0%
46,2008,Troy Smith (FA),3,4,75.0,82,20.5,1,0,1,9,24,0,0,5,13.3,2.7,0.0%
