Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
14,2021,Carson Wentz (WAS),322,516,62.4,"3,563",6.9,27,7,32,57,215,1,5,17,264.9,15.6,14.1%
22,2020,Carson Wentz (WAS),251,437,57.4,"2,620",6.0,16,15,50,52,276,5,4,12,213.4,17.8,14.1%
9,2019,Carson Wentz (WAS),388,607,63.9,"4,039",6.7,27,7,37,62,243,1,7,16,282.9,17.7,14.1%
23,2018,Carson Wentz (WAS),279,401,69.6,"3,074",7.7,21,7,31,34,93,0,6,11,192.4,17.5,14.1%
5,2017,Carson Wentz (WAS),265,440,60.2,"3,296",7.5,33,7,28,64,299,0,3,13,281.7,21.7,14.1%
24,2016,Carson Wentz (WAS),379,607,62.4,"3,782",6.2,16,14,33,46,150,2,3,16,213.0,13.3,14.1%
