Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
192,2011,Roberto Wallace (FA),0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
149,2010,Roberto Wallace (FA),6,10,62,10.3,19,0,0,0,0,0,0,12,6.2,0.5,0.0%
