Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
59,2011,Chris Redman (FA),18,28,64.3,188,6.7,0,1,0,5,-6,0,0,4,4.8,1.2,0.0%
71,2010,Chris Redman (FA),4,6,66.7,20,3.3,0,0,0,1,-1,0,0,1,0.7,0.7,0.0%
39,2009,Chris Redman (FA),69,119,58.0,781,6.6,4,3,8,6,4,0,0,5,41.6,8.3,0.0%
83,2003,Chris Redman (FA),7,13,53.8,58,4.5,0,2,6,2,4,0,2,2,-5.3,-2.7,0.0%
38,2002,Chris Redman (FA),97,182,53.3,"1,034",5.7,7,3,11,10,8,0,2,6,60.1,10.0,0.0%
