Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
58,2004,Chris Chandler (FA),35,62,56.5,463,7.5,2,8,7,1,2,0,1,3,8.6,2.9,0.0%
43,2003,Chris Chandler (FA),107,192,55.7,"1,050",5.5,3,7,14,14,35,0,0,8,45.6,5.7,0.0%
45,2002,Chris Chandler (FA),103,161,64.0,"1,023",6.4,4,4,23,10,32,0,3,9,46.0,5.1,0.0%
