Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
113,2021,Matt Barkley (BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
61,2020,Matt Barkley (BUF),11,21,52.4,197,9.4,1,1,1,6,-6,0,0,5,10.3,2.1,0.0%
55,2019,Matt Barkley (BUF),27,51,52.9,359,7.0,0,3,2,2,-4,0,1,3,9.0,3.0,0.0%
49,2018,Matt Barkley (BUF),15,25,60.0,232,9.3,2,0,1,3,-2,0,0,1,17.1,17.1,0.0%
34,2016,Matt Barkley (BUF),129,216,59.7,"1,611",7.5,8,14,6,7,2,0,2,7,70.8,10.1,0.0%
69,2014,Matt Barkley (BUF),0,1,0.0,0,0.0,0,0,0,3,0,0,0,1,0.0,0.0,0.0%
59,2013,Matt Barkley (BUF),30,49,61.2,300,6.1,0,4,3,2,-2,0,1,3,1.8,0.6,0.0%
