Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
132,2016,Mike James (FA),4,19,4.8,9,0,0,4,4,22,5.5,0,0,4,4.1,1.0,0.0%
142,2014,Mike James (FA),19,37,1.9,9,0,0,1,1,-5,-5.0,0,0,11,3.2,0.3,0.0%
69,2013,Mike James (FA),60,295,4.9,24,2,0,10,11,43,4.3,0,0,8,37.9,4.7,0.0%
