Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
109,2021,Nate Sudfeld (DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
84,2020,Nate Sudfeld (DET),5,12,41.7,32,2.7,0,1,2,2,12,0,1,1,-0.5,-0.5,0.0%
82,2019,Nate Sudfeld (DET),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
57,2018,Nate Sudfeld (DET),1,2,50.0,22,11.0,1,0,0,2,-2,0,0,2,4.7,2.4,0.0%
56,2017,Nate Sudfeld (DET),19,23,82.6,134,5.8,0,0,3,1,22,0,0,1,7.6,7.6,0.0%
