Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
107,2021,Deshaun Watson (CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6%
5,2020,Deshaun Watson (CLE),382,544,70.2,"4,823",8.9,33,7,49,90,444,3,3,16,376.4,23.5,17.6%
5,2019,Deshaun Watson (CLE),333,495,67.3,"3,852",7.8,26,12,44,82,413,7,3,15,332.0,22.1,17.6%
4,2018,Deshaun Watson (CLE),345,505,68.3,"4,165",8.2,26,9,62,99,551,5,3,16,331.9,20.7,17.6%
26,2017,Deshaun Watson (CLE),126,204,61.8,"1,699",8.3,19,8,19,36,269,2,1,7,168.8,24.1,17.6%
